OCC,DATECONST,NATLOC,DECILE,DECILE_PB,ENERGIE,ETIQUETTE,NB_LOG
LP,Après 1948,MA,D8,D6,Autres,C,173.9645988
LP,Après 1948,AP,D9,D6,Autres,C,162.4755403
LP,Après 1948,MA,D9,D6,Autres,C,120.4252712
LP,Après 1948,AP,D10,D6,Autres,C,140.9557738
LP,Après 1948,MA,D10,D6,Autres,C,67.95108423
LP,Après 1948,AP,D1,D7,Autres,C,288.5152732
LP,Après 1948,MA,D1,D7,Autres,C,126.1631731
LP,Après 1948,AP,D2,D7,Autres,C,297.4742727
LP,Après 1948,MA,D2,D7,Autres,C,222.4250733
LP,Après 1948,AP,D3,D7,Autres,C,267.9997118
LP,Après 1948,MA,D3,D7,Autres,C,236.8150268
LP,Après 1948,AP,D4,D7,Autres,C,276.8366264
LP,Après 1948,MA,D4,D7,Autres,C,230.1584248
LP,Après 1948,AP,D5,D7,Autres,C,296.908134
LP,Après 1948,MA,D5,D7,Autres,C,224.2296517
LP,Après 1948,AP,D6,D7,Autres,C,260.728184
LP,Après 1948,MA,D6,D7,Autres,C,247.2859061
LP,Après 1948,AP,D7,D7,Autres,C,321.1941752
LP,Après 1948,MA,D7,D7,Autres,C,237.3206458
LP,Après 1948,AP,D8,D7,Autres,C,275.5251008
LP,Après 1948,MA,D8,D7,Autres,C,208.8208665
LP,Après 1948,AP,D9,D7,Autres,C,221.1637585
LP,Après 1948,MA,D9,D7,Autres,C,185.3456025
LP,Après 1948,AP,D10,D7,Autres,C,190.9563228
LP,Après 1948,MA,D10,D7,Autres,C,96.89201005
LP,Après 1948,AP,D1,D8,Autres,C,427.2834252
LP,Après 1948,MA,D1,D8,Autres,C,184.3183565
LP,Après 1948,AP,D2,D8,Autres,C,433.4032208
LP,Après 1948,MA,D2,D8,Autres,C,292.7175435
LP,Après 1948,AP,D3,D8,Autres,C,308.2223015
LP,Après 1948,MA,D3,D8,Autres,C,283.2968119
LP,Après 1948,AP,D4,D8,Autres,C,420.014233
LP,Après 1948,MA,D4,D8,Autres,C,282.7330157
LP,Après 1948,AP,D5,D8,Autres,C,382.9831743
LP,Après 1948,MA,D5,D8,Autres,C,287.8318447
LP,Après 1948,AP,D6,D8,Autres,C,394.2519481
LP,Après 1948,MA,D6,D8,Autres,C,322.4565482
LP,Après 1948,AP,D7,D8,Autres,C,382.6664232
LP,Après 1948,MA,D7,D8,Autres,C,315.3949324
LP,Après 1948,AP,D8,D8,Autres,C,389.4012556
LP,Après 1948,MA,D8,D8,Autres,C,302.5187559
LP,Après 1948,AP,D9,D8,Autres,C,330.8773086
LP,Après 1948,MA,D9,D8,Autres,C,246.2186154
LP,Après 1948,AP,D10,D8,Autres,C,301.0891674
LP,Après 1948,MA,D10,D8,Autres,C,157.6657227
LP,Après 1948,AP,D1,D9,Autres,C,599.5480218
LP,Après 1948,MA,D1,D9,Autres,C,205.9639582
LP,Après 1948,AP,D2,D9,Autres,C,627.5989424
LP,Après 1948,MA,D2,D9,Autres,C,361.3433346
LP,Après 1948,AP,D3,D9,Autres,C,604.7434994
LP,Après 1948,MA,D3,D9,Autres,C,388.9152794
LP,Après 1948,AP,D4,D9,Autres,C,579.0357862
LP,Après 1948,MA,D4,D9,Autres,C,387.7531336
LP,Après 1948,AP,D5,D9,Autres,C,638.8234865
LP,Après 1948,MA,D5,D9,Autres,C,383.6209215
LP,Après 1948,AP,D6,D9,Autres,C,621.9625296
LP,Après 1948,MA,D6,D9,Autres,C,419.6807453
LP,Après 1948,AP,D7,D9,Autres,C,669.5855376
LP,Après 1948,MA,D7,D9,Autres,C,401.3367629
LP,Après 1948,AP,D8,D9,Autres,C,626.0137697
LP,Après 1948,MA,D8,D9,Autres,C,386.8449413
LP,Après 1948,AP,D9,D9,Autres,C,603.4229988
LP,Après 1948,MA,D9,D9,Autres,C,375.5325273
LP,Après 1948,AP,D10,D9,Autres,C,539.2646646
LP,Après 1948,MA,D10,D9,Autres,C,308.1440831
LP,Après 1948,AP,D1,NC,Autres,C,6735.447292
LP,Après 1948,MA,D1,NC,Autres,C,1373.08427
LP,Après 1948,AP,D2,NC,Autres,C,5174.600362
LP,Après 1948,MA,D2,NC,Autres,C,1668.122919
LP,Après 1948,AP,D3,NC,Autres,C,3917.881551
LP,Après 1948,MA,D3,NC,Autres,C,1497.081535
LP,Après 1948,AP,D4,NC,Autres,C,3636.757303
LP,Après 1948,MA,D4,NC,Autres,C,1519.774823
LP,Après 1948,AP,D5,NC,Autres,C,3425.318982
LP,Après 1948,MA,D5,NC,Autres,C,1443.322385
LP,Après 1948,AP,D6,NC,Autres,C,3279.608554
LP,Après 1948,MA,D6,NC,Autres,C,1359.573155
LP,Après 1948,AP,D7,NC,Autres,C,3202.225389
LP,Après 1948,MA,D7,NC,Autres,C,1425.294052
LP,Après 1948,AP,D8,NC,Autres,C,3193.207957
LP,Après 1948,MA,D8,NC,Autres,C,1177.948526
LP,Après 1948,AP,D9,NC,Autres,C,3182.217141
LP,Après 1948,MA,D9,NC,Autres,C,1141.497819
LP,Après 1948,AP,D10,NC,Autres,C,3568.399812
LP,Après 1948,MA,D10,NC,Autres,C,1076.472858
LP,Après 1948,AP,D1,D1,Electricité,C,655.3362495
LP,Après 1948,MA,D1,D1,Electricité,C,155.8088791
LP,Après 1948,AP,D2,D1,Electricité,C,602.4450869
LP,Après 1948,MA,D2,D1,Electricité,C,266.7585383
LP,Après 1948,AP,D3,D1,Electricité,C,452.6551395
LP,Après 1948,MA,D3,D1,Electricité,C,182.0617669
LP,Après 1948,AP,D4,D1,Electricité,C,406.9937333
LP,Après 1948,MA,D4,D1,Electricité,C,159.7456071
LP,Après 1948,AP,D5,D1,Electricité,C,480.1364053
LP,Après 1948,MA,D5,D1,Electricité,C,125.5802405
LP,Après 1948,AP,D6,D1,Electricité,C,407.2886358
LP,Après 1948,MA,D6,D1,Electricité,C,165.466768
LP,Après 1948,AP,D7,D1,Electricité,C,297.9617446
LP,Après 1948,MA,D7,D1,Electricité,C,135.838894
LP,Après 1948,AP,D8,D1,Electricité,C,421.381958
LP,Après 1948,MA,D8,D1,Electricité,C,113.9864534
LP,Après 1948,AP,D9,D1,Electricité,C,441.2287496
LP,Après 1948,MA,D9,D1,Electricité,C,76.78903301
LP,Après 1948,AP,D10,D1,Electricité,C,381.9071672
LP,Après 1948,MA,D10,D1,Electricité,C,143.3569032
LP,Après 1948,AP,D1,D10,Electricité,C,3531.281425
LP,Après 1948,MA,D1,D10,Electricité,C,724.5469988
LP,Après 1948,AP,D2,D10,Electricité,C,3665.762648
LP,Après 1948,MA,D2,D10,Electricité,C,903.8663648
LP,Après 1948,AP,D3,D10,Electricité,C,3488.567794
LP,Après 1948,MA,D3,D10,Electricité,C,1271.786994
LP,Après 1948,AP,D4,D10,Electricité,C,4043.971193
LP,Après 1948,MA,D4,D10,Electricité,C,1078.107971
LP,Après 1948,AP,D5,D10,Electricité,C,4437.581297
LP,Après 1948,MA,D5,D10,Electricité,C,1224.417183
LP,Après 1948,AP,D6,D10,Electricité,C,4981.314301
LP,Après 1948,MA,D6,D10,Electricité,C,1226.723387
LP,Après 1948,AP,D7,D10,Electricité,C,5386.754283
LP,Après 1948,MA,D7,D10,Electricité,C,1366.203888
LP,Après 1948,AP,D8,D10,Electricité,C,5212.602703
LP,Après 1948,MA,D8,D10,Electricité,C,1374.269947
LP,Après 1948,AP,D9,D10,Electricité,C,5269.388706
LP,Après 1948,MA,D9,D10,Electricité,C,1555.173704
LP,Après 1948,AP,D10,D10,Electricité,C,4667.703905
LP,Après 1948,MA,D10,D10,Electricité,C,1782.393161
LP,Après 1948,AP,D1,D2,Electricité,C,473.3263763
LP,Après 1948,MA,D1,D2,Electricité,C,151.9979435
LP,Après 1948,AP,D2,D2,Electricité,C,488.4873646
LP,Après 1948,MA,D2,D2,Electricité,C,252.2127149
LP,Après 1948,AP,D3,D2,Electricité,C,364.1821525
LP,Après 1948,MA,D3,D2,Electricité,C,215.3128192
LP,Après 1948,AP,D4,D2,Electricité,C,386.3491036
LP,Après 1948,MA,D4,D2,Electricité,C,198.4529437
LP,Après 1948,AP,D5,D2,Electricité,C,423.5044318
LP,Après 1948,MA,D5,D2,Electricité,C,141.9542448
LP,Après 1948,AP,D6,D2,Electricité,C,338.8769541
LP,Après 1948,MA,D6,D2,Electricité,C,198.2334401
LP,Après 1948,AP,D7,D2,Electricité,C,211.7791115
LP,Après 1948,MA,D7,D2,Electricité,C,118.6705856
LP,Après 1948,AP,D8,D2,Electricité,C,150.9151949
LP,Après 1948,MA,D8,D2,Electricité,C,145.3552982
LP,Après 1948,AP,D9,D2,Electricité,C,205.9084379
LP,Après 1948,MA,D9,D2,Electricité,C,97.94099979
LP,Après 1948,AP,D10,D2,Electricité,C,93.85765323
LP,Après 1948,MA,D10,D2,Electricité,C,111.4461149
LP,Après 1948,AP,D1,D3,Electricité,C,477.3264439
LP,Après 1948,MA,D1,D3,Electricité,C,178.0081758
LP,Après 1948,AP,D2,D3,Electricité,C,401.4510836
LP,Après 1948,MA,D2,D3,Electricité,C,170.2951224
LP,Après 1948,AP,D3,D3,Electricité,C,395.8263547
LP,Après 1948,MA,D3,D3,Electricité,C,272.7040735
LP,Après 1948,AP,D4,D3,Electricité,C,335.3430623
LP,Après 1948,MA,D4,D3,Electricité,C,270.9063085
LP,Après 1948,AP,D5,D3,Electricité,C,256.9137262
LP,Après 1948,MA,D5,D3,Electricité,C,187.6979921
LP,Après 1948,AP,D6,D3,Electricité,C,281.1065657
LP,Après 1948,MA,D6,D3,Electricité,C,136.311894
LP,Après 1948,AP,D7,D3,Electricité,C,284.5417503
LP,Après 1948,MA,D7,D3,Electricité,C,150.1143663
LP,Après 1948,AP,D8,D3,Electricité,C,327.7001624
LP,Après 1948,MA,D8,D3,Electricité,C,125.9385411
LP,Après 1948,AP,D9,D3,Electricité,C,203.9497807
LP,Après 1948,MA,D9,D3,Electricité,C,140.3484112
LP,Après 1948,AP,D10,D3,Electricité,C,120.1695179
LP,Après 1948,MA,D10,D3,Electricité,C,96.71143333
LP,Après 1948,AP,D1,D4,Electricité,C,384.9966499
LP,Après 1948,MA,D1,D4,Electricité,C,155.3323825
LP,Après 1948,AP,D2,D4,Electricité,C,442.4437838
LP,Après 1948,MA,D2,D4,Electricité,C,221.8990334
LP,Après 1948,AP,D3,D4,Electricité,C,377.1631209
LP,Après 1948,MA,D3,D4,Electricité,C,178.0851561
LP,Après 1948,AP,D4,D4,Electricité,C,478.2371764
LP,Après 1948,MA,D4,D4,Electricité,C,195.0668399
LP,Après 1948,AP,D5,D4,Electricité,C,464.253511
LP,Après 1948,MA,D5,D4,Electricité,C,282.5218583
LP,Après 1948,AP,D6,D4,Electricité,C,433.6525838
LP,Après 1948,MA,D6,D4,Electricité,C,266.1241812
LP,Après 1948,AP,D7,D4,Electricité,C,277.898107
LP,Après 1948,MA,D7,D4,Electricité,C,162.7986799
LP,Après 1948,AP,D8,D4,Electricité,C,297.337058
LP,Après 1948,MA,D8,D4,Electricité,C,179.3517477
LP,Après 1948,AP,D9,D4,Electricité,C,196.2043382
LP,Après 1948,MA,D9,D4,Electricité,C,189.4309876
LP,Après 1948,AP,D10,D4,Electricité,C,160.9441174
LP,Après 1948,MA,D10,D4,Electricité,C,117.0480121
LP,Après 1948,AP,D1,D5,Electricité,C,548.042198
LP,Après 1948,MA,D1,D5,Electricité,C,164.8360797
LP,Après 1948,AP,D2,D5,Electricité,C,501.7244045
LP,Après 1948,MA,D2,D5,Electricité,C,325.2764129
LP,Après 1948,AP,D3,D5,Electricité,C,388.7086494
LP,Après 1948,MA,D3,D5,Electricité,C,218.0280589
LP,Après 1948,AP,D4,D5,Electricité,C,441.7529681
LP,Après 1948,MA,D4,D5,Electricité,C,222.0311354
LP,Après 1948,AP,D5,D5,Electricité,C,668.475777
LP,Après 1948,MA,D5,D5,Electricité,C,322.1440256
LP,Après 1948,AP,D6,D5,Electricité,C,551.4189436
LP,Après 1948,MA,D6,D5,Electricité,C,327.4999094
LP,Après 1948,AP,D7,D5,Electricité,C,410.1263018
LP,Après 1948,MA,D7,D5,Electricité,C,235.5081354
LP,Après 1948,AP,D8,D5,Electricité,C,393.705696
LP,Après 1948,MA,D8,D5,Electricité,C,180.0982193
LP,Après 1948,AP,D9,D5,Electricité,C,285.5871313
LP,Après 1948,MA,D9,D5,Electricité,C,126.9277964
LP,Après 1948,AP,D10,D5,Electricité,C,282.3292725
LP,Après 1948,MA,D10,D5,Electricité,C,128.4129817
LP,Après 1948,AP,D1,D6,Electricité,C,615.6453983
LP,Après 1948,MA,D1,D6,Electricité,C,171.7845725
LP,Après 1948,AP,D2,D6,Electricité,C,780.6758931
LP,Après 1948,MA,D2,D6,Electricité,C,352.0444963
LP,Après 1948,AP,D3,D6,Electricité,C,621.3081195
LP,Après 1948,MA,D3,D6,Electricité,C,215.1659604
LP,Après 1948,AP,D4,D6,Electricité,C,430.7604363
LP,Après 1948,MA,D4,D6,Electricité,C,322.5177346
LP,Après 1948,AP,D5,D6,Electricité,C,541.0777312
LP,Après 1948,MA,D5,D6,Electricité,C,345.379569
LP,Après 1948,AP,D6,D6,Electricité,C,643.3265375
LP,Après 1948,MA,D6,D6,Electricité,C,258.5369929
LP,Après 1948,AP,D7,D6,Electricité,C,697.99857
LP,Après 1948,MA,D7,D6,Electricité,C,285.874852
LP,Après 1948,AP,D8,D6,Electricité,C,444.2670237
LP,Après 1948,MA,D8,D6,Electricité,C,371.2743516
LP,Après 1948,AP,D9,D6,Electricité,C,460.0073028
LP,Après 1948,MA,D9,D6,Electricité,C,246.0420789
LP,Après 1948,AP,D10,D6,Electricité,C,357.0862885
LP,Après 1948,MA,D10,D6,Electricité,C,115.716128
LP,Après 1948,AP,D1,D7,Electricité,C,907.2158672
LP,Après 1948,MA,D1,D7,Electricité,C,190.6615194
LP,Après 1948,AP,D2,D7,Electricité,C,924.608045
LP,Après 1948,MA,D2,D7,Electricité,C,362.5286524
LP,Après 1948,AP,D3,D7,Electricité,C,798.1795278
LP,Après 1948,MA,D3,D7,Electricité,C,432.3873071
LP,Après 1948,AP,D4,D7,Electricité,C,959.5684132
LP,Après 1948,MA,D4,D7,Electricité,C,420.7465735
LP,Après 1948,AP,D5,D7,Electricité,C,834.6839405
LP,Après 1948,MA,D5,D7,Electricité,C,408.7891045
LP,Après 1948,AP,D6,D7,Electricité,C,931.9107877
LP,Après 1948,MA,D6,D7,Electricité,C,411.8004534
LP,Après 1948,AP,D7,D7,Electricité,C,1005.454192
LP,Après 1948,MA,D7,D7,Electricité,C,369.0047748
LP,Après 1948,AP,D8,D7,Electricité,C,798.1326383
LP,Après 1948,MA,D8,D7,Electricité,C,398.1481704
LP,Après 1948,AP,D9,D7,Electricité,C,649.1153659
LP,Après 1948,MA,D9,D7,Electricité,C,289.5158908
LP,Après 1948,AP,D10,D7,Electricité,C,403.9260592
LP,Après 1948,MA,D10,D7,Electricité,C,190.475579
LP,Après 1948,AP,D1,D8,Electricité,C,1192.091874
LP,Après 1948,MA,D1,D8,Electricité,C,307.1719981
LP,Après 1948,AP,D2,D8,Electricité,C,1217.087
LP,Après 1948,MA,D2,D8,Electricité,C,488.0212392
LP,Après 1948,AP,D3,D8,Electricité,C,1052.39521
LP,Après 1948,MA,D3,D8,Electricité,C,449.2369424
LP,Après 1948,AP,D4,D8,Electricité,C,1438.928258
LP,Après 1948,MA,D4,D8,Electricité,C,480.2451882
LP,Après 1948,AP,D5,D8,Electricité,C,1303.232704
LP,Après 1948,MA,D5,D8,Electricité,C,484.8752591
LP,Après 1948,AP,D6,D8,Electricité,C,1312.817608
LP,Après 1948,MA,D6,D8,Electricité,C,480.5661759
LP,Après 1948,AP,D7,D8,Electricité,C,1396.19589
LP,Après 1948,MA,D7,D8,Electricité,C,586.5706272
LP,Après 1948,AP,D8,D8,Electricité,C,1313.203762
LP,Après 1948,MA,D8,D8,Electricité,C,487.0655932
LP,Après 1948,AP,D9,D8,Electricité,C,952.6047041
LP,Après 1948,MA,D9,D8,Electricité,C,423.1381207
LP,Après 1948,AP,D10,D8,Electricité,C,570.4801663
LP,Après 1948,MA,D10,D8,Electricité,C,358.9183529
LP,Après 1948,AP,D1,D9,Electricité,C,1981.277826
LP,Après 1948,MA,D1,D9,Electricité,C,385.8314162
LP,Après 1948,AP,D2,D9,Electricité,C,2106.429837
LP,Après 1948,MA,D2,D9,Electricité,C,650.0448261
LP,Après 1948,AP,D3,D9,Electricité,C,2084.508446
LP,Après 1948,MA,D3,D9,Electricité,C,658.4669182
LP,Après 1948,AP,D4,D9,Electricité,C,2101.755031
LP,Après 1948,MA,D4,D9,Electricité,C,690.5230909
LP,Après 1948,AP,D5,D9,Electricité,C,2102.910795
LP,Après 1948,MA,D5,D9,Electricité,C,684.709857
LP,Après 1948,AP,D6,D9,Electricité,C,2294.323467
LP,Après 1948,MA,D6,D9,Electricité,C,755.2276116
LP,Après 1948,AP,D7,D9,Electricité,C,2347.873497
LP,Après 1948,MA,D7,D9,Electricité,C,729.39903
LP,Après 1948,AP,D8,D9,Electricité,C,2211.376805
LP,Après 1948,MA,D8,D9,Electricité,C,721.0031776
LP,Après 1948,AP,D9,D9,Electricité,C,1766.060471
LP,Après 1948,MA,D9,D9,Electricité,C,659.2910662
LP,Après 1948,AP,D10,D9,Electricité,C,1179.232425
LP,Après 1948,MA,D10,D9,Electricité,C,669.0762826
LP,Après 1948,AP,D1,NC,Electricité,C,14177.42009
LP,Après 1948,MA,D1,NC,Electricité,C,2480.238806
LP,Après 1948,AP,D2,NC,Electricité,C,11231.19286
LP,Après 1948,MA,D2,NC,Electricité,C,2823.706147
LP,Après 1948,AP,D3,NC,Electricité,C,9240.490148
LP,Après 1948,MA,D3,NC,Electricité,C,2516.146101
LP,Après 1948,AP,D4,NC,Electricité,C,8756.93291
LP,Après 1948,MA,D4,NC,Electricité,C,2323.019959
LP,Après 1948,AP,D5,NC,Electricité,C,8408.912508
LP,Après 1948,MA,D5,NC,Electricité,C,2534.14411
LP,Après 1948,AP,D6,NC,Electricité,C,8414.156532
LP,Après 1948,MA,D6,NC,Electricité,C,2488.6409
LP,Après 1948,AP,D7,NC,Electricité,C,8027.459582
LP,Après 1948,MA,D7,NC,Electricité,C,2534.314032
LP,Après 1948,AP,D8,NC,Electricité,C,7837.26312
LP,Après 1948,MA,D8,NC,Electricité,C,2194.994569
LP,Après 1948,AP,D9,NC,Electricité,C,7291.879154
LP,Après 1948,MA,D9,NC,Electricité,C,2402.406455
LP,Après 1948,AP,D10,NC,Electricité,C,7026.004926
LP,Après 1948,MA,D10,NC,Electricité,C,2250.145018
LP,Après 1948,AP,D1,D1,Gaz,C,1038.039654
LP,Après 1948,MA,D1,D1,Gaz,C,434.5982894
LP,Après 1948,AP,D2,D1,Gaz,C,1097.690758
LP,Après 1948,MA,D2,D1,Gaz,C,450.1368576
LP,Après 1948,AP,D3,D1,Gaz,C,734.1800748
LP,Après 1948,MA,D3,D1,Gaz,C,363.2870634
LP,Après 1948,AP,D4,D1,Gaz,C,881.5627668
LP,Après 1948,MA,D4,D1,Gaz,C,376.4274361
LP,Après 1948,AP,D5,D1,Gaz,C,664.4921105
LP,Après 1948,MA,D5,D1,Gaz,C,321.1486091
LP,Après 1948,AP,D6,D1,Gaz,C,719.0918481
LP,Après 1948,MA,D6,D1,Gaz,C,253.6858987
LP,Après 1948,AP,D7,D1,Gaz,C,460.5643334
LP,Après 1948,MA,D7,D1,Gaz,C,269.2219481
LP,Après 1948,AP,D8,D1,Gaz,C,705.1135493
LP,Après 1948,MA,D8,D1,Gaz,C,204.2106505
LP,Après 1948,AP,D9,D1,Gaz,C,561.3939775
LP,Après 1948,MA,D9,D1,Gaz,C,204.4191987
LP,Après 1948,AP,D10,D1,Gaz,C,513.1906282
LP,Après 1948,MA,D10,D1,Gaz,C,243.2158387
LP,Après 1948,AP,D1,D10,Gaz,C,6456.721183
LP,Après 1948,MA,D1,D10,Gaz,C,1411.571611
LP,Après 1948,AP,D2,D10,Gaz,C,6710.954623
LP,Après 1948,MA,D2,D10,Gaz,C,2150.686154
LP,Après 1948,AP,D3,D10,Gaz,C,6621.111155
LP,Après 1948,MA,D3,D10,Gaz,C,2255.905584
LP,Après 1948,AP,D4,D10,Gaz,C,7441.039276
LP,Après 1948,MA,D4,D10,Gaz,C,2327.535519
LP,Après 1948,AP,D5,D10,Gaz,C,7842.370406
LP,Après 1948,MA,D5,D10,Gaz,C,2462.525158
LP,Après 1948,AP,D6,D10,Gaz,C,8518.935926
LP,Après 1948,MA,D6,D10,Gaz,C,2547.875932
LP,Après 1948,AP,D7,D10,Gaz,C,9675.143378
LP,Après 1948,MA,D7,D10,Gaz,C,2814.663044
LP,Après 1948,AP,D8,D10,Gaz,C,10013.54232
LP,Après 1948,MA,D8,D10,Gaz,C,2752.84377
LP,Après 1948,AP,D9,D10,Gaz,C,9867.33071
LP,Après 1948,MA,D9,D10,Gaz,C,2942.010638
LP,Après 1948,AP,D10,D10,Gaz,C,9950.449903
LP,Après 1948,MA,D10,D10,Gaz,C,3243.143827
LP,Après 1948,AP,D1,D2,Gaz,C,804.5413075
LP,Après 1948,MA,D1,D2,Gaz,C,281.1599554
LP,Après 1948,AP,D2,D2,Gaz,C,732.2485042
LP,Après 1948,MA,D2,D2,Gaz,C,410.3238214
LP,Après 1948,AP,D3,D2,Gaz,C,581.4287348
LP,Après 1948,MA,D3,D2,Gaz,C,467.1109948
LP,Après 1948,AP,D4,D2,Gaz,C,677.5813186
LP,Après 1948,MA,D4,D2,Gaz,C,350.3672747
LP,Après 1948,AP,D5,D2,Gaz,C,687.7173413
LP,Après 1948,MA,D5,D2,Gaz,C,235.3605305
LP,Après 1948,AP,D6,D2,Gaz,C,477.7381298
LP,Après 1948,MA,D6,D2,Gaz,C,252.3754032
LP,Après 1948,AP,D7,D2,Gaz,C,362.3212319
LP,Après 1948,MA,D7,D2,Gaz,C,242.5290817
LP,Après 1948,AP,D8,D2,Gaz,C,344.0604769
LP,Après 1948,MA,D8,D2,Gaz,C,195.2357306
LP,Après 1948,AP,D9,D2,Gaz,C,363.6349209
LP,Après 1948,MA,D9,D2,Gaz,C,197.7247321
LP,Après 1948,AP,D10,D2,Gaz,C,323.9555394
LP,Après 1948,MA,D10,D2,Gaz,C,147.422557
LP,Après 1948,AP,D1,D3,Gaz,C,921.5569018
LP,Après 1948,MA,D1,D3,Gaz,C,339.1420774
LP,Après 1948,AP,D2,D3,Gaz,C,801.2444661
LP,Après 1948,MA,D2,D3,Gaz,C,377.0882284
LP,Après 1948,AP,D3,D3,Gaz,C,617.8580045
LP,Après 1948,MA,D3,D3,Gaz,C,397.3113664
LP,Après 1948,AP,D4,D3,Gaz,C,719.722076
LP,Après 1948,MA,D4,D3,Gaz,C,546.127858
LP,Après 1948,AP,D5,D3,Gaz,C,480.664954
LP,Après 1948,MA,D5,D3,Gaz,C,438.51307
LP,Après 1948,AP,D6,D3,Gaz,C,517.6487343
LP,Après 1948,MA,D6,D3,Gaz,C,359.9150184
LP,Après 1948,AP,D7,D3,Gaz,C,540.0879553
LP,Après 1948,MA,D7,D3,Gaz,C,322.9538016
LP,Après 1948,AP,D8,D3,Gaz,C,451.5239531
LP,Après 1948,MA,D8,D3,Gaz,C,363.5815515
LP,Après 1948,AP,D9,D3,Gaz,C,369.1002075
LP,Après 1948,MA,D9,D3,Gaz,C,265.2432825
LP,Après 1948,AP,D10,D3,Gaz,C,203.6916758
LP,Après 1948,MA,D10,D3,Gaz,C,156.1308155
LP,Après 1948,AP,D1,D4,Gaz,C,833.1703394
LP,Après 1948,MA,D1,D4,Gaz,C,340.7508437
LP,Après 1948,AP,D2,D4,Gaz,C,604.2552674
LP,Après 1948,MA,D2,D4,Gaz,C,490.6618644
LP,Après 1948,AP,D3,D4,Gaz,C,741.4340597
LP,Après 1948,MA,D3,D4,Gaz,C,341.7606421
LP,Après 1948,AP,D4,D4,Gaz,C,740.9844867
LP,Après 1948,MA,D4,D4,Gaz,C,426.8996047
LP,Après 1948,AP,D5,D4,Gaz,C,805.5731271
LP,Après 1948,MA,D5,D4,Gaz,C,439.1527941
LP,Après 1948,AP,D6,D4,Gaz,C,679.9181406
LP,Après 1948,MA,D6,D4,Gaz,C,555.2129274
LP,Après 1948,AP,D7,D4,Gaz,C,673.3588046
LP,Après 1948,MA,D7,D4,Gaz,C,418.0752089
LP,Après 1948,AP,D8,D4,Gaz,C,596.2295499
LP,Après 1948,MA,D8,D4,Gaz,C,283.0746265
LP,Après 1948,AP,D9,D4,Gaz,C,407.1312329
LP,Après 1948,MA,D9,D4,Gaz,C,215.2639283
LP,Après 1948,AP,D10,D4,Gaz,C,249.1008866
LP,Après 1948,MA,D10,D4,Gaz,C,210.8744716
LP,Après 1948,AP,D1,D5,Gaz,C,1022.751113
LP,Après 1948,MA,D1,D5,Gaz,C,409.7910773
LP,Après 1948,AP,D2,D5,Gaz,C,1109.023761
LP,Après 1948,MA,D2,D5,Gaz,C,619.1442025
LP,Après 1948,AP,D3,D5,Gaz,C,931.0492613
LP,Après 1948,MA,D3,D5,Gaz,C,571.5319816
LP,Après 1948,AP,D4,D5,Gaz,C,1003.811931
LP,Après 1948,MA,D4,D5,Gaz,C,465.0516741
LP,Après 1948,AP,D5,D5,Gaz,C,1123.415101
LP,Après 1948,MA,D5,D5,Gaz,C,664.9818665
LP,Après 1948,AP,D6,D5,Gaz,C,1095.558346
LP,Après 1948,MA,D6,D5,Gaz,C,558.1514257
LP,Après 1948,AP,D7,D5,Gaz,C,949.1285723
LP,Après 1948,MA,D7,D5,Gaz,C,661.5208217
LP,Après 1948,AP,D8,D5,Gaz,C,634.6347816
LP,Après 1948,MA,D8,D5,Gaz,C,477.9006069
LP,Après 1948,AP,D9,D5,Gaz,C,526.1220483
LP,Après 1948,MA,D9,D5,Gaz,C,315.4257417
LP,Après 1948,AP,D10,D5,Gaz,C,445.8145041
LP,Après 1948,MA,D10,D5,Gaz,C,190.9633719
LP,Après 1948,AP,D1,D6,Gaz,C,1200.109454
LP,Après 1948,MA,D1,D6,Gaz,C,457.6443256
LP,Après 1948,AP,D2,D6,Gaz,C,1276.450761
LP,Après 1948,MA,D2,D6,Gaz,C,631.4565506
LP,Après 1948,AP,D3,D6,Gaz,C,1143.252205
LP,Après 1948,MA,D3,D6,Gaz,C,523.312132
LP,Après 1948,AP,D4,D6,Gaz,C,1081.637758
LP,Après 1948,MA,D4,D6,Gaz,C,604.48169
LP,Après 1948,AP,D5,D6,Gaz,C,1196.23228
LP,Après 1948,MA,D5,D6,Gaz,C,686.3824908
LP,Après 1948,AP,D6,D6,Gaz,C,1422.385557
LP,Après 1948,MA,D6,D6,Gaz,C,616.5879258
LP,Après 1948,AP,D7,D6,Gaz,C,1277.878962
LP,Après 1948,MA,D7,D6,Gaz,C,740.6914138
LP,Après 1948,AP,D8,D6,Gaz,C,945.6394551
LP,Après 1948,MA,D8,D6,Gaz,C,633.3776002
LP,Après 1948,AP,D9,D6,Gaz,C,868.8045603
LP,Après 1948,MA,D9,D6,Gaz,C,528.9356363
LP,Après 1948,AP,D10,D6,Gaz,C,577.9027415
LP,Après 1948,MA,D10,D6,Gaz,C,229.8385328
LP,Après 1948,AP,D1,D7,Gaz,C,1621.999104
LP,Après 1948,MA,D1,D7,Gaz,C,457.4194231
LP,Après 1948,AP,D2,D7,Gaz,C,1577.709012
LP,Après 1948,MA,D2,D7,Gaz,C,738.7988846
LP,Après 1948,AP,D3,D7,Gaz,C,1479.556158
LP,Après 1948,MA,D3,D7,Gaz,C,872.1101428
LP,Après 1948,AP,D4,D7,Gaz,C,1667.631425
LP,Après 1948,MA,D4,D7,Gaz,C,805.6467781
